"Sample_Mean","Trial"
4.44409681868691,718
5.31623674689621,719
4.89273905502293,720
5.11347251487644,721
4.75777820901437,722
4.21814386505837,723
4.67593311419358,724
3.66270328201983,725
4.69307285757998,726
3.5635717246708,727
5.49083586285886,728
4.32032396613086,729
5.89829802861597,730
4.07269338019463,731
5.61439949904402,732
4.62765727133965,733
5.04645462186437,734
4.75859321029481,735
4.8188962136764,736
5.08874814877483,737
6.18098019160656,738
4.87864027207552,739
3.77024681693495,740
6.09060493839341,741
6.57359969408424,742
5.15257477356198,743
4.91281236331612,744
4.63054863424582,745
4.43305570846856,746
4.76178467410479,747
4.54586127420449,748
4.16325911202071,749
2.70311069525157,750
5.08917006402107,751
5.07499354123928,752
4.88671268944333,753
4.01667635037034,754
5.4638179736191,755
5.01809354090456,756
4.60794033598345,757
5.59035080358193,758
3.53153384738703,759
4.63525700925441,760
4.3137450346815,761
5.70422364966473,762
6.98159885042079,763
5.15121312203913,764
4.89741271956942,765
5.13486509047061,766
3.96962195763405,767
4.54131919361572,768
4.24098764515708,769
4.32065722591583,770
6.16417624248455,771
4.69340509406155,772
4.77712798193996,773
5.74042217844501,774
5.45880142864853,775
4.39399404571146,776
5.1075461743647,777
4.86694928277285,778
5.55811621206662,779
4.41427445252124,780
5.90615400951399,781
5.55186295946781,782
7.2902408599498,783
5.87692812061838,784
4.78412338347072,785
5.24645674175395,786
5.19128185061076,787
5.03983672780932,788
4.46324528546564,789
4.57677358003271,790
4.62449630572513,791
6.3665854528369,792
5.46025094726175,793
4.80277900525665,794
5.39375553225544,795
5.81553429888145,796
5.45075529164045,797
3.68650101949149,798
4.68861784885907,799
4.88716768272811,800
4.12321689983612,801
4.08998531004772,802
3.86193346157671,803
4.63108632658976,804
5.12900639284146,805
5.98855221331567,806
4.4963351055674,807
4.22113703783686,808
4.06764100604877,809
4.96287299215255,810
3.78328913006045,811
3.51375479530106,812
5.45770410027151,813
4.42634938103964,814
5.68347813926423,815
5.54811910920372,816
4.96133441641191,817
3.91495504025722,818
4.45303875310305,819
4.00159859369881,820
5.19527615723143,821
4.32758762708671,822
5.02995202377433,823
5.72915577671496,824
3.90277927499476,825
4.67107853568608,826
3.80787763397184,827
5.84781694082332,828
3.3978622578286,829
5.04697037173089,830
4.64030714030594,831
5.03692396374521,832
5.51326527433655,833
4.85320763011722,834
4.43235198636621,835
6.60869227042373,836
4.94917463031823,837
4.23552348295274,838
4.85971715299769,839
5.19832599605624,840
5.97548297984842,841
3.46191642145284,842
4.25202521968035,843
5.06125469435811,844
5.35483590639034,845
5.26619510273654,846
5.33792866236432,847
4.04773069171222,848
3.68591169195189,849
5.07276250582974,850
4.04666318569241,851
4.70410174917979,852
5.37031412336295,853
6.17565978124268,854
5.20470189011656,855
4.98690303890755,856
3.63237615284484,857
3.68777989045543,858
4.93694272271682,859
4.34279293441882,860
5.04175476816636,861
5.32549798247766,862
3.53183920575218,863
5.45007601219126,864
3.70629006384797,865
5.08139231234207,866
3.67938502242789,867
4.93369764967076,868
5.28304592464571,869
5.6872536659922,870
5.02013756594236,871
5.10631199758869,872
3.23799224196038,873
4.10810335258616,874
4.87348332936408,875
4.08836625296432,876
4.39993274612453,877
4.64679287012644,878
4.43049033186955,879
5.97522814781484,880
4.38172141121655,881
5.3727082026248,882
5.8494383380472,883
4.61462110863665,884
6.68101085381203,885
4.65271784487812,886
6.00480373110398,887
5.29411415968688,888
4.47260986119501,889
3.78393459558425,890
5.8536569096003,891
6.30517082775517,892
4.85906244119161,893
4.84172308035417,894
4.45202626648678,895
4.12500781643226,896
3.93904007800381,897
5.71113080858023,898
4.86027029713278,899
4.15843243476189,900
4.88404245869603,901
6.13329608805132,902
4.32179113612364,903
4.10917192616195,904
5.17968312963272,905
4.15453288585725,906
4.77674119192822,907
4.73215917080274,908
6.21123592039061,909
5.29052517880158,910
4.04328483643023,911
4.61273636789734,912
5.86531534847181,913
6.05988439928316,914
4.99064279579748,915
5.99798583204678,916
5.32541941558486,917
5.29223450416468,918
5.36888173352525,919
4.80816629526746,920
5.5508461605969,921
4.31568447605208,922
4.84470085719953,923
5.58680225009623,924
4.42556698928942,925
6.06093908353066,926
4.43764869249554,927
4.98108733312973,928
4.77031184294314,929
5.64406061241415,930
6.3371544813236,931
4.65352342327273,932
5.58937045753593,933
5.92238644647201,934
6.3166998728774,935
4.63978918500207,936
5.96253843126404,937
5.18174405028448,938
7.24575258393612,939
4.41739854846528,940
4.19426163957648,941
4.40147054606691,942
4.41314052033982,943
3.21317587303736,944
5.7130112433924,945
5.07019826977613,946
4.30747126542746,947
3.79765802060117,948
5.62524691294675,949
4.10122982422309,950
6.11040517573836,951
3.9136482800835,952
5.96801788641052,953
5.95227098247332,954
4.56088148449625,955
5.53989432263535,956
5.64819256402785,957
3.75095756999793,958
4.66304312359411,959
4.77868614820361,960
4.47489983163074,961
5.4874781832944,962
4.6527021752615,963
4.27594620696199,964
4.04841590180404,965
5.87171780267205,966
5.99578339183301,967
5.64508454431717,968
4.69527443467853,969
3.56180325054557,970
4.12333448839732,971
4.65607224101425,972
4.51015216980628,973
4.45613342227754,974
5.67835908209215,975
4.53200356102341,976
5.40393669681967,977
5.05509304595075,978
6.05499500730625,979
5.80620573584414,980
4.84425963500907,981
5.67839161572092,982
4.2003109082818,983
4.79945339095222,984
4.77619151902818,985
4.22184200506581,986
4.14632579816638,987
4.16356587924641,988
4.72880409688164,989
4.25202045866731,990
5.66127717672337,991
4.48891622334104,992
4.83706263247789,993
3.93085972107081,994
5.35598233241052,995
4.31031902868792,996
3.86559251655338,997
4.5937896807014,998
3.74047522335118,999
4.87466476923715,1000
